,id,title,context,question,answers
8245,6595924-12-2,주류성,"《삼국사기》 및 《당서》에는 복신이 풍왕을 시해하고자 병을 핑계로 동굴에 숨었다는 기술이 있는데, 위금암산성의 울금바위에는 세 개의 굴이 있어 동굴마다 승려들이 거주했다는 《신증동국여지승람》과 함께, 신라의 고승 원효가 수행했다 해서 '원효굴(원효방)'로도 불리는 동굴이 울금바위 중간에 있어 사람의 접근이 매우 어렵고, 울금바위 바닥에는 복신이 숨었다는 복신굴(외굴:길이 17m, 폭 21m, 높이 17m. 내굴: 길이 7m, 폭 6.6m, 높이 3~5m)일 가능성이 지적된다. 또한 《삼국사기》에 백제 부흥군의 지휘부였던 두솔성(주류성)을 함락시킨 신라군이, 마지막 남은 부흥군 거점이었던 임존성을 치는 것에 대해 ""남쪽은 이미 평정되었으므로 군사를 돌려 북쪽을 벌한다(南方旣定, 廻軍北伐)""고 한 기술이 있는데 이 기록과도 합치하는 것으로 여겨지고 있다.",복신굴 외굴의 길이는?,"{'text': ['17m'], 'answer_start': [209]}"
8254,6534705-7-2,박근혜에_대한_비판,"2011년 9월 정치권을 강타한 '안철수 열풍'과 관련해 기자들이 박근혜에게 '안철수의 지지율이 자신을 넘어섰는데 어떻게 생각하느냐'는 반복된 질문에 대해 “병 걸리셨어요?”라는 반응을 보이면서 비판을 받기도 했다. 민주당은 사과를 요구했고 이후 박근혜는 “지나가는 식으로 농담을 했는데, 표현이 부적절 했던 것 같다”라며 유감을 표명했다. 박근혜는 2004년 MBC 라디오 프로그램 '손석희의 시선집중'에서도 진행자가 경제 살리기에 대하여 질문하자 '지금 저하고 싸움하시는 거예요?'라고 언급한 것을 비롯해 올해 1월 복지 문제와 관련된 기자들의 질문에 '한국말 모르세요?'라고 대답한 것 등이다. 서울대학교 법학전문대학원 조국 교수는 ""박근혜 전 대표는 불편한 질문과 비판을 참지 못한다. 영애 박근혜님이 ‘평민’들과 겸허히 소통하는 법을 배우기 전까지 새로운 별호를 지어 올리고자 한다. '발끈해'""고 말했다.",조국은 어느대학교 법학전문대학원 교수인가?,"{'text': ['서울대학교'], 'answer_start': [336]}"
8259,6534705-12-2,박근혜에_대한_비판,"이명박 정부에서 박근혜는 이명박과 거리를 두고 있으나 완전히 돌아서지는 않았다. 대통령과 면담을 하면서 대통합의 의지를 담고 활동하였다. 과거 정책상 본질적으로는 이명박과 크게 다를바 없다는 의견도 있다. 근거로는 2007년 한나라당 대선후보 경선 때 박근혜가 내세웠던 '줄푸세'나 당시 경쟁 후보였던 이명박이 내세웠던 '747' 둘다 공통적으로 감세 기조를 내세운 정책이라는 점이다. 또한 박근혜가 2008년 12월 국회의 감세 법안, 2009년 3월 금산분리완화법안, 2009년 12월 예산안 ─ 4대강 예산이 포함되었고 이른바 날치기 통과로 논란이 되었음 ─ 에 찬성해 이명박 정부 정책에 협조한 것도 있다. 이를 빗대어 정치권과 인터넷 상에서 '이명박근혜'로 표현하기도 한다. 그러나 이명박과 다르다고 볼 수 있는 것들도 있다. 대표적으로 이명박 대통령이 주도했던 '세종시 수정안'을 부결되게 만든 것이다. 또한 서울시의 무상 급식 정책 논란 때 바쁜 일정 속에 부재자 투표까지 참여해 오세훈 전 서울시장을 지원했던 이명박과는 달리 관련 사안에 입장을 밝히지 않았다. 2011년 말 비상대책위원장을 맡은 후 당명, 당 상징색, 강령 등을 변경하면서 MB정권과 기존 한나라당과의 차별화를 시도했다. 2012년 4월 총선을 앞두고 불거진 국무총리실의 민간인 사찰 사건 악재 속에서도 ""어느 정권에서나 민간인 사찰은 일어나며 나도 피해자""라며 논란을 피하기도 했다.",2011년 말 박근혜는 해당 정당에서 어떠한 직책을 맡았나?,"{'text': ['비상대책위원장'], 'answer_start': [554]}"
8262,5856280-0-2,임화수,이승만 정권의 비호 아래 온갖 악행을 저질렀고 연예인들을 선거 및 정치적인 행사에 동원시키며 연예인을 정권과 여당인 자유당을 선전하고 표심을 얻는 도구로 사용하였다. 자유당 정권 말기에 이승만의 '대통령 4선 성공'과 이기붕의 '부통령 당선'을 위해 반공예술인단을 조직하여 연예인들을 자유당 선거 운동으로 내몰았다. 2008년 2월 3일에 국가기록원에 의해 공개된 자료에 따르면 대한반공청년단 종로구 단장이었던 임화수는 자신의 직위를 이용해 1960년에 발생한 3·15 부정선거에 적극 개입했다가 공민권이 제한되었었다. 신도환이 단장으로 있던 대한반공청년단과 임화수가 단장으로 있던 반공예술인단은 1960년 3월 15일에 치러진 제4대 대통령 선거 및 제5대 부통령 선거에서 자유당 전위대였다.,3.15 부정선거가 발생한 해는?,"{'text': ['1960년'], 'answer_start': [247]}"
8265,6463858-0-2,시화호조력발전소,"반월국가산업단지와 농지의 확장을 목표로 하는 ‘시화지구 간척사업계획’에 따라 군자만이라고 불리던 이 지역에 1987년부터 1994년까지 시화방조제가 건설되었다. 방조제로 물이 가둬진 담수호가 되자 각종 오·폐수가 쌓이기 시작했다. 화학적 산소 요구량(COD)이 평균 17.4ppm까지 오르면서 많은 생물이 폐사하자, ‘죽음의 호수’라는 별명과 함께 인근 주민과 여론의 비판이 일었다. 감사 결과 공직자들의 부패에 따른 결과임이 밝혀져 징계하게 된다. 이어 정부는 시화호 살리기에 나서며 2000년 해수유통을 결정하였다. 2001년 수질개선이 기대에 못 미치자 시화호를 특별관리해역으로 지정하고 종합관리계획을 수립하면서, 제2 배수갑문 겸 조력발전소 설치를 결정해 해수유통량의 증대를 꾀하게 된다.",정부가 시화호를 특별관리해역으로 지정한 년도는?,"{'text': ['2001년'], 'answer_start': [291]}"
8270,6463858-2-2,시화호조력발전소,"반월국가산업단지와 농지의 확장을 목표로 하는 ‘시화지구 간척사업계획’에 따라 군자만이라고 불리던 이 지역에 1987년부터 1994년까지 시화방조제를 건설하게 된다. 방조제로 물이 가둬진 담수호가 되자 공장 오·폐수와 생활하수가 쌓이게 되었다. 농업용수 기준인 화학적 산소 요구량(COD) 8ppm을 훨씬 초과한 평균 17.4ppm에 일부 지점은 50ppm이 넘는 등 수질이 급격히 악화하였고 생물들의 폐사도 이어졌다. 이에 ‘죽음의 호수’라는 별명과 함께 생태계 파괴 논란으로 인근 주민과 여론의 비판이 일게 되었다. 그리고 이어진 감사원의 감사에서 한국수자원공사의 감독 소홀로 6,979개의 오·폐수 배관이 부실시공돼 하루 평균 7,000t의 오·폐수가 그대로 방류되었고, 안산시의 하수처리장 운영 부실로 역시 오·폐수를 그대로 배출한 데다, 수자원공사가 환경영향평가에서 이를 5.7ppm의 깨끗한 수질로 축소평가 한 것으로 드러났다. 이로써 한국수자원공사, 안산시, 한강유역환경청, 건설교통부의 관련 공무원 14명을 징계하게 된다. 이어 시화호 살리기에 나섰다. 수질개선 대책으로 하수처리장 증설과 인공습지 지대 조성에 나섰고, 배수갑문을 통한 시범적 해수유통도 했다. 시범 유통 결과 죽어있던 갯벌이 배수갑문 근처에서 일부 살아나면서 소수의 철새가 돌아오는 등 생태계의 복원이 빠르게 진행되었다. 이에 1998년 본격적으로 시화방조제 서쪽 배수갑문을 연다. 불가능하게 된 농업용수로의 쓰임은 별도의 용수원 확보사업으로 해결한다는 대안으로 인근 농민의 설득에도 성공하자, 2000년 12월 김대중 정부는 시화호 담수화를 포기하고 해수화를 선언하였다. 2001년 수질개선이 기대에 못 미치자 시화호를 특별관리해역으로 지정하고 종합관리계획을 수립하였다. 종합계획으로 제2 배수갑문 겸 조력발전소 설치가 결정되어 기존 3천만t에서 1억6천만t으로 해수유통량 증대를 꾀하게 된다.",본격적으로 시화방조제 서쪽 배수갑문을 연 년도는?,"{'text': ['1998년'], 'answer_start': [676]}"
8287,6593076-1-2,전두환,"1981년 3월 3일 역시 체육관에서의 간접 선거를 통해 스스로 대한민국의 제12대 대통령에 취임하였고, 그해 5월 국풍 81 축제를 개최하여 광주 민주화 운동 1주기에 대한 관심과 분위기를 다른 곳으로 돌리려 시도했다. 전두환 정권은 이후 1982년 한국프로야구를 창설하고 야간통행금지 조치를 해제하였으며, 학원 두발/복장 자율화 정책을 시도하는 등 국민들의 환심을 사기 위한 유화책을 내세웠다. 컬러 텔레비전 보급, 포르노 영화 장려로 대표되는 3S 정책 또한 이러한 유화책의 일환이었다. 그러나 한편으로는 삼청교육대를 창설하여 유죄 판결을 내린 범법자들의 인권을 유린하였으며, 민주화 운동에 대한 탄압 또한 지속하였다.",전두환 시기 설치되어 유죄 판결을 받은 범법자들의 인권을 유린하던 기관의 명칭은?,"{'text': ['삼청교육대'], 'answer_start': [286]}"
8290,6593076-4-2,전두환,"같은 해 5월 16일에 5·16 군사 쿠데타가 발생하자 그는 육군사관학교로 가서 육사 생도들의 5·16 군사 쿠데타 지지 시위를 주도해 국가재건최고회의 부의장 박정희의 총애을 받았다. 5·16 군사 쿠데타 과정에서 박정희의 부하 장교들은 육군사관학교를 장악하기 위해 3명의 장교들의 인솔 하에 무장병력들을 육군사관학교에 파견했는데 그 지휘관은 오치성 대령(육사 8기), 박창암 대령(육사 8기) 그리고 훗날 박정희의 총애를 받게 될 차지철 대위였다. 그런데 이들이 막상 육사생도들에게 쿠데타 세력을 지지하기 위한 시가행진을 하라고 요구했으나 생도들은 거절했다. 이 과정에서 전두환은 당시 육군사관학교 교장인 강영훈의 지시로 생도들이 쿠데타를 지지하는 퍼레이드를 하지 않고 있다는 사실을 파악한 뒤 상부에 밀고했다. 이후 김종필 등의 지원하에 전두환은 육사를 장악할 수 있었고 육사 교장 강영훈은 구금되었다. 이후 전두환은 출세가도의 기반을 마련한다.",5·16 당시 육군사관학교의 교장이자 쿠데타를 지지하지 않은 인물의 이름은?,"{'text': ['강영훈'], 'answer_start': [340]}"
8299,6593076-16-2,전두환,"전두환 정부는 12대 대통령 선거를 1개월 앞두고 일부 정치인에게 정치규제조치를 해지했다. 구 정치인 중 일부는 각자 정당을 만들어 대통령 후보로 출마했다. 1981년 2월 25일에는 개정된 새 헌법에 따라 장충체육관에서 선거가 치러졌다. 선거인단이 90.6%의 참석했고, 전두환은 2500표의 압도적인 표차로 2위 민한당의 유치송 후보를 누르고 제12대 대통령(7년 임기에 단임)에 당선됐다. 전두환은 노태우를 대표최고위원으로 임명해서 민정당의 당권을 대리하게 했다. 4월 13일 전임 대통령 최규하 등 전직 삼부요인과 각계 원로 25명을 국정자문위원으로 위촉, 국정자문회의를 발족시켰다. 국정자문회의 치사에서 ""정의로운 민주복지국가 건설을 위한 국민참여의 깃발이 높이 게양됐다. 국정자문회의는 이러한 국민 총 참여와 화합을 촉진하는 표상""이라 했다. 같은 해 6월에는 아내 이순자를 대동하고 동남아시아 5개국, 필리핀, 인도네시아, 말레이시아, 싱가포르, 태국 등을 순방하고 귀국하였다.",전직 대통력 최규하를 포함한 전직 삼부요인과 각계 원로 25명을 앞세워 발족한 회의의 명칭은?,"{'text': ['국정자문회의'], 'answer_start': [316]}"
8302,6593076-18-2,전두환,"1981년 보호·감호법을 제정했다. 상습범은 형기 종료 후에도 즉각적인 사회 복귀를 막아야 한다는 논리로 보호감호제도를 시행, 시행하고 같은 해 강원도 춘천시 춘천교도소에 보호감호시설을 설치했다. 춘천교도소 보호감호소는 뒤에 1983년 2월 12일 경상북도 청송군으로 이전했다. 1982년 10월 26일 강원도의 이승복기념관 준공식에 참석했다. 이날 전두환은 ""총칼 앞에서 어린 학생이 자기 심정을 이야기했다는 것은 얼마나 용기 있는 일이냐""고 이승복의 용기를 칭송하며, ""이승복 기념관의 준공을 계기로 어린이들 뿐만이 아니라 전 국민에게까지 이승복 군의 반공정신이 파급되어 우리 2세들에게 국민정신교육과 반공교육의 일대 전기가 되어야 할 것""이라고 하였다. 삼청교육대를 통해 친조선민주주의인민공화국계 인사, 반체제 인사, 5.18 민주화운동 참가자, 범죄자, 깡패, 건달, 무직자, 노숙자 등을 잡아들여 특수훈련을 시키기도 했다. 삼청교육대에 연행된 대다수가 전과가 없거나 초범인데도 불구하고, 삼청교육대 특수훈련 과정에서 다수의 사망자가 발생해 인권탄압 논란을 불러오기도 했다. 녹화사업을 추진하면서 운동권 성향의 대학생들의 사상개조를 위한 목적으로 활용했다.",전두환 정권에서 운동권 성향 대학생들의 사상개조를 목적으로 추진한 사업의 명칭은?,"{'text': ['녹화사업'], 'answer_start': [550]}"
