,id,subject,question,choices,answer
257,271,world_history,is mere human talk to preach that the soul flies out [ofpurgatory] immediately [when] the money clinks in thecollection box. 36. Which of the following religious leaders most likely made the statementabove?,"['John Calvin', 'Ignatius of Loyola', 'Martin Luther', 'John Knox', 'Ulrich Zwingli']",Martin Luther
258,272,world_history,The Neolithic Revolution was a fundamental shift in the human way of life during the prehistoric era that was primarily marked by the,"['emergence of early governments', 'development of agricultural techniques', 'formation of organized religions', 'beginning of systematic trade', 'construction of early tools and machines']",development of agricultural techniques
259,273,world_history,Which Mesoamerican culture used chinampas to increase the amount of agricultural land available for use in its capital city?,"['Inca', 'Olmec', 'Maya', 'Aztec', 'Toltec']",Aztec
260,274,world_history,"An interest in natural resources and commodities such as oil, tin, and rubber led the Dutch to colonize which region of Southeast Asia starting in the seventeenth century?","['Indonesia', 'Malaysia', 'Burma', 'Siam', 'Philippines']",Indonesia
261,275,world_history,Which of the following modern countries is NOT matched with the imperial power that once controlled it?,"['Bosnia → Austrian-Hungarian Empire', 'Cambodia → Mongol Empire', 'Yemen → Umayyad Empire', 'Turkey → Ottoman Empire', 'Guyana → British Empire']",Cambodia → Mongol Empire
262,276,world_history,"In his 1776 book The Wealth of Nations, economist Adam Smith advocated the laissez-faire economic philosophy and specifically condemned","['communism', 'feudalism', 'imperialism', 'mercantilism', 'capitalism']",mercantilism
263,277,world_history,Which of the following Chinese dynasties instituted the first civil service examination?,"['Tang', 'Zhou', 'Sui', 'Qin', 'Han']",Han
264,278,world_history,The Four Noble Truths form the basis of which major Eastern religion?,"['Hinduism', 'Sikhism', 'Daoism', 'Buddhism', 'Shintoism']",Buddhism
265,279,world_history,Which of these answers best describes how Germany and Japan were similar in the lead-up to World War II?,"['Both nations wanted to isolate themselves from foreign influence.', 'Both nations were convinced of their ethnic superiority.', 'Both nations were interested in territorial expansion for economic gain.', 'Both nations were suffering because of heavy losses incurred in World War I.', 'Both nations supported the ethnic and racial cleansing of minority groups.']",Both nations were interested in territorial expansion for economic gain.
266,280,world_history,The Spanish settlers who governed colonies in Mesoamerica imported Africans as a source of labor instead of enslaving Native Americans primarily because,"['Africans were more obedient to Europeans than Native Americans', 'Africans were more resistant to disease than Native Americans', 'Africans were a cheaper source of labor than Native Americans', 'Africans were more skilled at manual labor than Native Americans', 'Africans were easier to communicate with than Native Americans']",Africans were more resistant to disease than Native Americans
267,281,world_history,"""At this point one may note that men must be either pamperedor annihilated. They avenge light offenses; they cannot avengesevere ones; hence, the harm one does to a man must be suchas to obviate any fear of revenge."" The quotation above is taken from which of the following?","['The Communist Manifesto, Karl Marx and Friedrich Engels', 'In Praise of Folly, Desiderius Erasmus', 'Utopia, Sir Thomas More', 'The Prince, Niccolò Machiavelli', 'Two Treatises of Government, John Locke']","The Prince, Niccolò Machiavelli"
268,282,world_history,"Aside from gold, the most valuable and highly traded commodity inthe West African kingdom of Ghana was","['salt', 'ivory', 'slaves', 'grain', 'rice']",salt
269,283,world_history,All of the following are examples of trading agreements EXCEPT,"['NAFTA', 'OPEC', 'LAFTA', 'GATT', 'ASEAN']",OPEC
270,284,world_history,"The Chinese ruled over Vietnam between roughly the first andtenth centuries CE. During this period, the Chinese encounteredthe most resistance from the Vietnamese when they attempted to","['implement their civil service and bureaucratic systems', 'introduce the Vietnamese to the Confucian ideology', 'de-emphasize the role of women in Vietnamese society', 'employ traditional Chinese agricultural methods', 'convert the Vietnamese to the Buddhist religion']",de-emphasize the role of women in Vietnamese society
271,285,world_history,The rise of feudalism in Western Europe was primarily the result of,"['political unrest caused by severe famine', 'fear of attack from foreign invaders', 'the collapse of the Carolingian dynasty', 'disputes about church authority over state matters', 'an increase in trading with overseas countries']",fear of attack from foreign invaders
